material_id,position_id,rack,bay,level,needs_rt,zwm92_picks
51235224F0,B-09-01-L2,B,9,2,0,111
51235225F0,A-02-01-L2,A,2,2,0,68
51235226F0,B-01-02-L3,B,1,3,1,34
51235229F0,B-11-03-L8,B,11,8,1,6
51235238F0,J-01-02-L6,J,1,6,1,8
51235254F0,C-05-02-L2,C,5,2,0,0
51235255F0,C-05-03-L2,C,5,2,0,0
51235256F0,C-06-01-L2,C,6,2,0,0
51235257F0,C-06-02-L2,C,6,2,0,0
51235258F0,C-07-03-L5,C,7,5,1,0
51235259F0,B-05-03-L6,B,5,6,1,0
51235260F0,I-02-01-L5,I,2,5,1,0
51235262F0,C-03-03-L5,C,3,5,1,0
51235263F0,C-01-03-L5,C,1,5,1,0
51235265F0,C-04-03-L5,C,4,5,1,0
51235271F0,B-03-03-L1,B,3,1,0,459
51235272F0,B-02-02-L1,B,2,1,0,462
51235463F0S07,B-06-01-L6,B,6,6,1,2
51235464F0S07,B-06-02-L6,B,6,6,1,2
51235465F0S07,B-06-03-L6,B,6,6,1,2
51235466F0S07,B-07-01-L6,B,7,6,1,2
51235467F0,C-02-02-L1,C,2,1,0,288
51235469F0,I-05-02-L3,I,5,3,1,49
51235469F0S07,B-07-02-L6,B,7,6,1,2
51235470F0S07,B-07-03-L6,B,7,6,1,2
51235489F0,A-09-01-L4,A,9,4,1,0
51235489F0-K,U-08-03-L4,U,8,4,1,186
51235561F0,D-06-02-L4,D,6,4,1,234
51235563F0,A-07-03-L0,A,7,0,0,0
51235567F0,G-01-03-L2,G,1,2,0,271
51235571F0,B-08-01-L3,B,8,3,1,58
51235575F0,F-10-03-L2,F,10,2,0,90
51235579F0,C-08-01-L2,C,8,2,0,0
51235585F0-K,D-10-02-L2,D,10,2,0,153
51235631F0,B-05-01-L2,B,5,2,0,183
51235632F0,I-07-01-L1,I,7,1,0,498
51235644F1,D-01-01-L5,D,1,5,1,0
51235644F1-K,F-12-02-L6,F,12,6,1,51
51235645F1,D-01-02-L5,D,1,5,1,0
51235645F1-K,F-12-03-L6,F,12,6,1,51
51235661F0,B-12-01-L8,B,12,8,1,3
51235662F0,B-12-02-L8,B,12,8,1,3
51235668F0,C-01-01-L2,C,1,2,0,0
51235669F0,J-01-02-L4,J,1,4,1,0
51235670F0,U-14-01-L3,U,14,3,1,0
51235679F0,E-11-01-L0,E,11,0,0,0
51235682F0,E-11-03-L1,E,11,1,0,300
51235684F0,F-12-03-L1,F,12,1,0,300
51235685F0,I-11-01-L1,I,11,1,0,149
51235687F0,D-05-01-L1,D,5,1,0,149
51235740F0,F-05-02-L2,F,5,2,0,0
51235759F0,G-03-02-L4,G,3,4,1,7
51235759F0-K,J-06-02-L2,J,6,2,0,4
51235762F0,E-08-01-L1,E,8,1,0,0
51235769F0-K,U-04-02-L3,U,4,3,1,34
51235771F0,G-01-02-L3,G,1,3,1,28
51235772F0-K,A-06-03-L8,A,6,8,1,10
51235773F0,E-05-02-L2,E,5,2,0,97
51235773F0S07,I-06-01-L6,I,6,6,1,4
51235822F0-K,G-02-03-L5,G,2,5,1,98
51235823F0-K,A-11-01-L4,A,11,4,1,166
51235844F0-K,I-06-02-L6,I,6,6,1,3
51235867F0,F-01-02-L5,F,1,5,1,126
51235868F0,B-08-01-L6,B,8,6,1,3
51235869F0,H-01-01-L5,H,1,5,1,23
51235873F0,I-10-01-L6,I,10,6,1,102
51235874F0,A-04-01-L6,A,4,6,1,471
51235902F0,B-04-02-L2,B,4,2,0,113
51235903F0,B-09-03-L3,B,9,3,1,88
51235945F0,E-12-02-L2,E,12,2,0,30
51235946F0-K,B-09-02-L5,B,9,5,1,52
51235979F0,J-06-03-L2,J,6,2,0,0
51236020F0,G-01-02-L7,G,1,7,1,0
51236020F0-G,I-06-01-L7,I,6,7,1,21
51236021F0,G-01-03-L7,G,1,7,1,0
51236021F0-G,I-06-02-L7,I,6,7,1,21
51236022F0,H-03-01-L7,H,3,7,1,0
51236022F0-G,E-02-01-L7,E,2,7,1,24
51236027F0,U-13-02-L4,U,13,4,1,102
51236085F0,A-10-03-L5,A,10,5,1,12
51236118F0,J-01-03-L6,J,1,6,1,4
51236121F0,I-02-01-L6,I,2,6,1,4
51236124F0,H-08-02-L5,H,8,5,1,7
51236125F0,H-08-03-L5,H,8,5,1,7
51236142F0,I-02-02-L6,I,2,6,1,4
51236143F0,I-02-03-L6,I,2,6,1,4
51236146F0,I-11-01-L6,I,11,6,1,132
51236157F0,B-03-03-L5,B,3,5,1,0
51236179F0,B-09-02-L2,B,9,2,0,165
51236180F0,I-02-02-L2,I,2,2,0,276
51236202F0,E-10-01-L7,E,10,7,1,7
51236205F0,G-11-02-L3,G,11,3,1,18
51236221T0,H-02-01-L6,H,2,6,1,8
51236329F0,F-10-01-L4,F,10,4,1,1868
51236335F0,F-11-01-L6,F,11,6,1,72
51236453F0,C-05-03-L3,C,5,3,1,56
51236533F0,B-03-01-L4,B,3,4,1,1
51236548F0,U-09-01-L4,U,9,4,1,0
51236548F0-K,G-10-03-L6,G,10,6,1,124
51236549F0,E-01-02-L5,E,1,5,1,0
51236549F0-K,A-06-03-L6,A,6,6,1,62
51236561F0,D-02-02-L7,D,2,7,1,0
51236662F0,G-08-01-L7,G,8,7,1,6
51236667F0,G-08-02-L7,G,8,7,1,6
51236679F0,B-12-03-L8,B,12,8,1,3
51236690F0,G-06-01-L8,G,6,8,1,3
51236770F0,B-12-02-L7,B,12,7,1,0
51236771F0,B-12-03-L7,B,12,7,1,0
51236772F0,H-03-02-L7,H,3,7,1,0
51236795F0,J-07-01-L6,J,7,6,1,3
51236815F0,E-10-01-L8,E,10,8,1,0
51236843F0R14,I-05-01-L7,I,5,7,1,26
51236844F0R14,H-04-01-L0,H,4,0,0,19
51236845F0R14,F-05-01-L8,F,5,8,1,16
51236849F0,F-04-01-L5,F,4,5,1,54
51236867F0,G-08-03-L7,G,8,7,1,8
51236978F0,U-02-01-L2,U,2,2,0,0
51236992F0,G-06-02-L8,G,6,8,1,0
51237011F0,I-06-02-L0,I,6,0,0,0
51237088F0,B-03-02-L4,B,3,4,1,6
51237092F0,E-02-03-L4,E,2,4,1,18
51237110F0,G-06-01-L7,G,6,7,1,0
51237111F0,G-06-02-L7,G,6,7,1,0
51237112F0,G-06-03-L7,G,6,7,1,0
51237185F0,H-04-02-L0,H,4,0,0,1
51237186F0,H-04-03-L0,H,4,0,0,1
51237262F0,G-06-02-L1,G,6,1,0,411
51237264F0,H-03-02-L4,H,3,4,1,9
51237268F0,E-02-01-L6,E,2,6,1,2
51237279F0,G-02-01-L2,G,2,2,0,0
51237280F0,G-03-02-L2,G,3,2,0,0
51237282F0,G-05-02-L2,G,5,2,0,0
51237289F0,C-07-02-L1,C,7,1,0,0
51237290F0,C-01-01-L1,C,1,1,0,0
51237368F0,I-03-03-L1,I,3,1,0,716
51237369F0,D-02-01-L3,D,2,3,1,62
51237370F0,I-09-02-L2,I,9,2,0,101
51237371F0,D-10-02-L3,D,10,3,1,29
51237372F0,H-06-01-L4,H,6,4,1,7
51237373F0,A-11-03-L3,A,11,3,1,11
51237374F0,D-10-03-L3,D,10,3,1,29
51237375F0,H-06-02-L4,H,6,4,1,7
51237376F0,A-09-01-L3,A,9,3,1,11
51237392FA,A-09-01-L6,A,9,6,1,42
51237426F0AD,C-01-02-L2,C,1,2,0,0
51237427F0AD,G-11-03-L3,G,11,3,1,0
51237527F0,A-09-03-L4,A,9,4,1,0
51237553F0,E-10-02-L8,E,10,8,1,2
51237605F0,E-02-02-L7,E,2,7,1,20
51237608F0,A-02-01-L7,A,2,7,1,10
51237611F0,A-02-02-L7,A,2,7,1,10
51237614F0,A-02-03-L7,A,2,7,1,10
51254778A,C-01-01-L7,C,1,7,1,1
51254778B,E-06-01-L7,E,6,7,1,44
51254779A,C-01-02-L7,C,1,7,1,1
51254779B,E-06-02-L7,E,6,7,1,44
51254780A,H-03-03-L7,H,3,7,1,2
51254780B,E-02-03-L7,E,2,7,1,88
51254783A,H-04-01-L1,H,4,1,0,1
51254783B,E-10-03-L8,E,10,8,1,2
51254786A,D-09-01-L8,D,9,8,1,2
51254786B,F-05-02-L8,F,5,8,1,4
51254786C,D-09-02-L8,D,9,8,1,2
51255561,G-08-02-L6,G,8,6,1,0
51255589,U-03-01-L1,U,3,1,0,4
51256215C,G-06-03-L8,G,6,8,1,0
51256252SN,E-06-03-L7,E,6,7,1,6
51256257,C-01-01-L8,C,1,8,1,3
51256258,C-01-02-L8,C,1,8,1,3
51256260,H-06-01-L7,H,6,7,1,21
51256262,H-06-02-L7,H,6,7,1,21
5125626501,H-04-02-L1,H,4,1,0,2
51256273,A-07-03-L6,A,7,6,1,48
51256308,I-05-02-L7,I,5,7,1,61
51256341,H-04-03-L1,H,4,1,0,1
51256342,D-09-03-L8,D,9,8,1,2
51256343,H-06-03-L7,H,6,7,1,21
51256344,D-01-01-L7,D,1,7,1,21
51256347,F-01-01-L7,F,1,7,1,18
51256350,H-10-01-L7,H,10,7,1,6
51256487-05,J-18-01-L6,J,18,6,1,68
51256515,H-11-01-L6,H,11,6,1,0
51256520,I-01-01-L7,I,1,7,1,48
51256522,B-01-01-L8,B,1,8,1,7
51256526,I-04-01-L7,I,4,7,1,33
51256528SN,F-12-01-L8,F,12,8,1,2
51256532,U-05-01-L6,U,5,6,1,115
51256542S07,B-08-01-L5,B,8,5,1,0
51256592,F-12-02-L8,F,12,8,1,2
51256623,F-09-02-L6,F,9,6,1,0
51256642SN,H-10-02-L7,H,10,7,1,6
51256643SN,H-10-03-L7,H,10,7,1,6
51256645,D-09-02-L6,D,9,6,1,192
51256694S07,B-06-02-L0,B,6,0,0,0
51256694_ADPTS07,H-06-03-L4,H,6,4,1,0
51256695S07,C-02-01-L1,C,2,1,0,0
51256696S07,C-02-03-L1,C,2,1,0,0
51256699S07,F-12-03-L8,F,12,8,1,0
51256702S07,G-05-03-L1,G,5,1,0,0
51256703S07,G-05-02-L1,G,5,1,0,0
51256882,F-09-01-L0,F,9,0,0,348
51256887,H-04-01-L2,H,4,2,0,1
51256898,D-05-01-L7,D,5,7,1,3
51256974,D-06-03-L6,D,6,6,1,8
51256975,D-07-01-L6,D,7,6,1,0
51256976,U-11-01-L6,U,11,6,1,0
51257009,U-03-01-L0,U,3,0,0,0
51257012,A-11-03-L4,A,11,4,1,0
51257013,D-05-02-L7,D,5,7,1,0
51257020,E-10-02-L7,E,10,7,1,8
51257021,E-10-03-L7,E,10,7,1,4
51257038,C-01-03-L8,C,1,8,1,5
51257039,C-02-01-L8,C,2,8,1,5
51257064B,C-02-02-L8,C,2,8,1,0
51257090,H-04-02-L2,H,4,2,0,1
51257091S07,J-18-01-L5,J,18,5,1,9
51257092S07,J-18-02-L5,J,18,5,1,10
51257095,H-04-03-L2,H,4,2,0,1
51257123SN,A-07-01-L8,A,7,8,1,2
51257131AG,D-01-02-L7,D,1,7,1,12
51257137,I-03-02-L7,I,3,7,1,121
51257138,I-03-03-L7,I,3,7,1,126
51257144,H-09-01-L6,H,9,6,1,1
51257144SN,A-07-02-L8,A,7,8,1,2
51257160,E-06-03-L6,E,6,6,1,0
51257165,H-11-03-L6,H,11,6,1,228
51257172,I-01-02-L7,I,1,7,1,60
51257180,E-09-03-L6,E,9,6,1,72
51257182,F-02-03-L7,F,2,7,1,21
51257196SN,A-07-03-L8,A,7,8,1,2
51257200,D-09-01-L7,D,9,7,1,9
51257201,D-09-02-L7,D,9,7,1,9
51257202,D-09-03-L7,D,9,7,1,8
51257210,E-06-02-L6,E,6,6,1,588
51257212SN,D-05-03-L7,D,5,7,1,6
51257249,F-11-02-L6,F,11,6,1,69
51257250,F-11-03-L6,F,11,6,1,70
51257257,J-07-01-L0,J,7,0,0,1
51257287,A-03-02-L6,A,3,6,1,552
51257289,D-10-02-L6,D,10,6,1,262
51257430,U-03-02-L0,U,3,0,0,0
51257437,F-07-03-L6,F,7,6,1,0
51257455,J-03-03-L7,J,3,7,1,10
51257456,A-07-01-L6,A,7,6,1,16
51257457,D-04-03-L6,D,4,6,1,580
51257460SN,E-11-01-L8,E,11,8,1,2
51257472,U-06-02-L6,U,6,6,1,41
51257476,J-07-01-L7,J,7,7,1,0
51257477,J-07-02-L7,J,7,7,1,0
51257490,F-10-01-L6,F,10,6,1,75
51257692,A-03-01-L6,A,3,6,1,0
51257692A,A-11-02-L6,A,11,6,1,114
51257692B,F-08-01-L7,F,8,7,1,11
51257736,C-02-03-L8,C,2,8,1,3
51257738,J-07-03-L7,J,7,7,1,3
51257792,G-07-03-L4,G,7,4,1,0
51257794,F-07-03-L4,F,7,4,1,0
51257813,F-08-03-L6,F,8,6,1,0
51257823,U-02-01-L0,U,2,0,0,0
51257942,E-05-02-L6,E,5,6,1,18
51257942SN,C-03-01-L8,C,3,8,1,7
51257952,J-15-02-L1,J,15,1,0,15
51257952A,J-15-02-L2,J,15,2,0,0
51257999,U-02-02-L6,U,2,6,1,0
51300141FA,E-11-02-L8,E,11,8,1,2
51300160F0,H-03-03-L4,H,3,4,1,0
51300168F0,J-07-02-L0,J,7,0,0,0
51300180F0,J-07-03-L0,J,7,0,0,0
51300184F0,J-07-01-L1,J,7,1,0,0
51300229F0,J-07-02-L1,J,7,1,0,0
51300307F0,C-06-01-L1,C,6,1,0,0
51300312F0,F-09-02-L2,F,9,2,0,0
51300317F0,G-06-01-L0,G,6,0,0,0
51300318F0,E-06-02-L2,E,6,2,0,0
51300319F0,A-05-01-L2,A,5,2,0,0
51300324FA,B-12-02-L0,B,12,0,0,0
51300427F0,F-04-02-L0,F,4,0,0,0
51300503F0,A-10-02-L4,A,10,4,1,0
51300528F0,C-08-03-L4,C,8,4,1,0
51300574F0,B-11-01-L3,B,11,3,1,0
51300576F0,D-05-03-L2,D,5,2,0,0
51300594F0,A-11-01-L5,A,11,5,1,0
51300596F0,E-11-01-L5,E,11,5,1,0
51300598F0,A-11-02-L5,A,11,5,1,0
51300971F0,A-03-03-L1,A,3,1,0,0
51301170FA,B-12-03-L0,B,12,0,0,0
51301171FA,I-01-03-L1,I,1,1,0,0
51301173FA,B-11-03-L1,B,11,1,0,0
51305792F0,A-09-02-L6,A,9,6,1,39
51305959F0,I-01-03-L7,I,1,7,1,72
51305968F0,F-10-02-L6,F,10,6,1,0
51307402F0,D-05-02-L3,D,5,3,1,0
51307403F0,U-02-01-L3,U,2,3,1,0
51307601FA,C-06-02-L1,C,6,1,0,0
51307757FA,U-03-01-L6,U,3,6,1,5
51307819F0,A-05-03-L3,A,5,3,1,0
51310546F0,F-04-03-L3,F,4,3,1,69
51310557F0R07,D-01-01-L1,D,1,1,0,0
51310557F0R11,J-07-02-L6,J,7,6,1,0
51310557F0R13,F-12-01-L7,F,12,7,1,0
51310557F0R14,A-06-01-L5,A,6,5,1,0
51310558F0R07,J-09-01-L3,J,9,3,1,0
51310558F0R14,E-02-02-L6,E,2,6,1,0
51310590F0,E-12-03-L0,E,12,0,0,446
51310591F0,J-09-02-L3,J,9,3,1,56
51310599F0,A-11-03-L2,A,11,2,0,20
51310623F0,F-08-03-L1,F,8,1,0,217
51310655F0,A-06-02-L0,A,6,0,0,496
51310657F0,J-16-02-L3,J,16,3,1,40
51310659F0,C-01-02-L0,C,1,0,0,0
51310660F0,E-11-02-L0,E,11,0,0,0
51310662F0,C-04-03-L2,C,4,2,0,116
51310663F0,G-08-02-L3,G,8,3,1,42
51310664F0,G-10-02-L3,G,10,3,1,17
51310666F0,G-08-03-L3,G,8,3,1,42
51310667F0,G-10-03-L3,G,10,3,1,17
51310669F0,U-11-02-L5,U,11,5,1,5
51310670F0,I-02-02-L5,I,2,5,1,10
51310671F0AG,H-02-02-L6,H,2,6,1,4
51310671F0SN,A-06-01-L1,A,6,1,0,161
51310673F0,H-11-03-L4,H,11,4,1,2028
51310678F0,E-09-02-L0,E,9,0,0,451
51310682F0,A-09-02-L3,A,9,3,1,21
51310685F0,C-11-02-L1,C,11,1,0,287
51310686F0,C-12-01-L1,C,12,1,0,287
51310692F0,F-02-01-L1,F,2,1,0,0
51310693F0,I-02-01-L1,I,2,1,0,0
51310694F0,A-06-03-L0,A,6,0,0,496
51310697F0,F-07-01-L1,F,7,1,0,255
51310698F0,F-10-01-L3,F,10,3,1,34
51310700F0,J-09-03-L3,J,9,3,1,69
51310704F0R07,B-03-03-L3,B,3,3,1,51
51310710F0,A-11-01-L0,A,11,0,0,430
51310713F0,E-10-02-L1,E,10,1,0,128
51310718F0,E-07-01-L0,E,7,0,0,501
51310724F0,B-06-03-L2,B,6,2,0,183
51310725F0,B-07-01-L2,B,7,2,0,183
51310791F0,E-10-01-L0,E,10,0,0,521
51310807F0,B-04-01-L3,B,4,3,1,68
51310808F0,E-02-03-L6,E,2,6,1,3
51310809T0SN,D-07-03-L6,D,7,6,1,177
51310811F0,G-08-03-L1,G,8,1,0,216
51310812F0,G-11-02-L1,G,11,1,0,284
51310813F0,A-05-01-L1,A,5,1,0,284
51310841F0,E-01-01-L3,E,1,3,1,73
51310854F0,A-05-02-L0,A,5,0,0,594
51310855F0,C-12-02-L1,C,12,1,0,287
51310856F0,D-02-02-L3,D,2,3,1,71
51310857F0,A-04-01-L3,A,4,3,1,30
51310857F0SN,U-11-02-L6,U,11,6,1,59
51310860FA,I-08-01-L1,I,8,1,0,408
51310860FD,C-06-01-L3,C,6,3,1,45
51310860FESN,G-01-02-L5,G,1,5,1,201
51310861FA,D-02-03-L7,D,2,7,1,16
51310861FD,H-06-01-L6,H,6,6,1,2
51310861FESN,A-06-02-L5,A,6,5,1,24
51310862FA,D-01-03-L7,D,1,7,1,17
51310862FD,H-06-02-L6,H,6,6,1,2
51310862FESN,I-02-03-L5,I,2,5,1,28
51310863FA,E-03-02-L7,E,3,7,1,17
51310863FD,H-06-03-L6,H,6,6,1,2
51310863FESN,F-05-01-L7,F,5,7,1,28
51310864FD,U-01-01-L5,U,1,5,1,36
51310865FA,F-01-03-L5,F,1,5,1,21
51310866FA,C-11-02-L5,C,11,5,1,10
51310866FFAG,J-07-03-L1,J,7,1,0,1
51310867FA,C-12-01-L5,C,12,5,1,10
51310867FFAG,J-07-01-L2,J,7,2,0,1
51310868FA,C-10-01-L5,C,10,5,1,10
51310868FFAG,J-07-02-L2,J,7,2,0,1
51310869FA,A-11-03-L5,A,11,5,1,9
51310879F0R07,A-09-03-L3,A,9,3,1,0
51310881F0,A-06-02-L4,A,6,4,1,0
51310882F0,E-12-01-L1,E,12,1,0,0
51310884F0,D-09-01-L0,D,9,0,0,489
51310894F0,A-09-01-L0,A,9,0,0,451
51310895F0,G-05-01-L3,G,5,3,1,58
51310896F0,C-09-01-L1,C,9,1,0,307
51310896F0AG,U-12-01-L5,U,12,5,1,5
51310896F0SN,A-02-03-L1,A,2,1,0,184
51310897F0,C-12-01-L2,C,12,2,0,185
51310898F0,F-01-01-L4,F,1,4,1,14
51310899F0,B-06-02-L1,B,6,1,0,555
51310900F0,D-04-03-L3,D,4,3,1,58
51310902F0,C-12-02-L2,C,12,2,0,185
51310903F0,U-10-01-L3,U,10,3,1,20
51310904F0,C-10-02-L0,C,10,0,0,1302
51310905F0,A-10-03-L2,A,10,2,0,118
51310909F0,D-11-01-L1,D,11,1,0,106
51310913F0,A-11-02-L0,A,11,0,0,451
51310957F0,A-08-02-L0,A,8,0,0,514
51310957F0AG,U-12-02-L5,U,12,5,1,5
51310957F0SN,G-02-03-L1,G,2,1,0,336
51310964F0,D-08-01-L2,D,8,2,0,34
51310967F0,G-02-01-L1,G,2,1,0,398
51310973F0,A-04-01-L1,A,4,1,0,206
51310974F0,J-14-01-L3,J,14,3,1,28
51310975F0,E-09-01-L4,E,9,4,1,1412
51310976F0,F-11-01-L1,F,11,1,0,202
51310979T0SN,F-04-01-L7,F,4,7,1,27
51310998F0SN,B-09-03-L5,B,9,5,1,45
51311010M0,F-08-02-L7,F,8,7,1,6
56132756,G-07-03-L0,G,7,0,0,0
56132761,U-05-01-L4,U,5,4,1,0
56132774,I-10-02-L6,I,10,6,1,0
56135320,H-08-02-L6,H,8,6,1,0
56135323,E-05-01-L6,E,5,6,1,0
56135331,U-01-01-L0,U,1,0,0,0
56135334,U-04-02-L4,U,4,4,1,0
56150012,H-08-03-L6,H,8,6,1,0
56270,J-07-01-L3,J,7,3,1,3
56900533,H-02-01-L5,H,2,5,1,0
56900701,U-02-02-L0,U,2,0,0,0
56900702,J-11-02-L6,J,11,6,1,0
56900860,H-10-03-L6,H,10,6,1,0
56900920,D-05-01-L6,D,5,6,1,0
56900923,J-13-02-L6,J,13,6,1,0
56901001,E-04-01-L4,E,4,4,1,0
56901004,D-04-03-L0,D,4,0,0,0
56901014,D-03-03-L6,D,3,6,1,0
56901053,C-02-01-L0,C,2,0,0,0
56920160,A-02-03-L6,A,2,6,1,0
56920300,D-03-01-L6,D,3,6,1,0
56920984,C-07-01-L6,C,7,6,1,0
56940010,E-11-03-L8,E,11,8,1,0
56940011,C-03-02-L8,C,3,8,1,0
56940013,C-03-03-L8,C,3,8,1,0
56950081,I-10-03-L6,I,10,6,1,0
56950264,I-08-02-L6,I,8,6,1,0
59704,E-03-03-L7,E,3,7,1,18
59705,D-10-01-L8,D,10,8,1,19
59836,J-07-03-L2,J,7,2,0,1
59927,C-04-01-L8,C,4,8,1,3
627125,C-10-02-L6,C,10,6,1,0
627150,D-09-02-L4,D,9,4,1,228
627250,C-08-01-L0,C,8,0,0,0
706500TA,C-04-03-L0,C,4,0,0,0
706501TA,C-02-02-L0,C,2,0,0,0
706902A,G-05-02-L3,G,5,3,1,0
707052,U-02-02-L2,U,2,2,0,0
707115A,G-06-03-L1,G,6,1,0,2
707864,C-01-03-L1,C,1,1,0,0
7236021,H-05-01-L0,H,5,0,0,2
7236259,A-04-02-L3,A,4,3,1,15
730307,J-18-01-L4,J,18,4,1,0
730454,I-05-01-L0,I,5,0,0,0
730666-08,J-11-01-L4,J,11,4,1,0
731754,F-12-02-L7,F,12,7,1,0
731885,E-01-02-L0,E,1,0,0,0
731886,A-07-03-L4,A,7,4,1,0
732236,D-08-01-L4,D,8,4,1,0
732480,G-05-01-L1,G,5,1,0,0
732531,D-02-03-L1,D,2,1,0,0
732538C,B-05-02-L2,B,5,2,0,0
732538ECD,F-10-03-L6,F,10,6,1,0
732733B,A-04-03-L2,A,4,2,0,0
732740,C-09-01-L4,C,9,4,1,0
732744X,E-01-02-L3,E,1,3,1,0
732775,B-09-03-L2,B,9,2,0,0
732847,D-01-01-L2,D,1,2,0,0
733065,D-04-02-L4,D,4,4,1,0
754771,U-13-01-L4,U,13,4,1,0
755435,F-03-01-L0,F,3,0,0,0
755484,B-12-01-L1,B,12,1,0,0
755542,I-10-02-L4,I,10,4,1,0
755815,C-08-02-L1,C,8,1,0,0
755847,I-01-03-L0,I,1,0,0,0
755847-08,U-03-01-L4,U,3,4,1,0
759090,D-01-02-L2,D,1,2,0,0
759713,G-07-02-L1,G,7,1,0,0
759964E,B-01-02-L8,B,1,8,1,0
7S3491104220,H-05-02-L0,H,5,0,0,0
8066698,U-07-02-L6,U,7,6,1,40
8132882,H-02-01-L7,H,2,7,1,0
839744AG,H-05-01-L5,H,5,5,1,8
854392AG,U-02-02-L3,U,2,3,1,0
855869AG,U-13-01-L5,U,13,5,1,5
855869SN,D-10-02-L0,D,10,0,0,370
85930602T0,G-09-02-L0,G,9,0,0,0
85930702T0,D-06-02-L0,D,6,0,0,0
85930802T0,I-10-03-L0,I,10,0,0,0
85930902T0,H-03-02-L5,H,3,5,1,0
85931002T0,H-03-03-L5,H,3,5,1,0
85931102T0,H-02-02-L5,H,2,5,1,0
859385T0,A-12-01-L5,A,12,5,1,12
859399,E-08-01-L2,E,8,2,0,53
859402,E-09-03-L0,E,9,0,0,451
859403,D-08-01-L0,D,8,0,0,451
859422,I-09-01-L1,I,9,1,0,285
859422AG,H-02-03-L6,H,2,6,1,4
859422SN,G-11-01-L1,G,11,1,0,162
859423,C-09-03-L1,C,9,1,0,306
859423SN,A-02-01-L1,A,2,1,0,185
859424SN,A-05-02-L2,A,5,2,0,95
859427,E-01-03-L3,E,1,3,1,80
859427SN,B-12-03-L5,B,12,5,1,28
859430,G-07-02-L4,G,7,4,1,3953
859441,F-07-02-L1,F,7,1,0,253
859442,F-10-02-L3,F,10,3,1,34
859450,C-04-01-L0,C,4,0,0,894
859456,C-05-01-L0,C,5,0,0,854
859464,A-04-03-L3,A,4,3,1,15
859489,F-07-03-L1,F,7,1,0,253
859500,A-06-03-L5,A,6,5,1,13
859534,D-10-03-L2,D,10,2,0,119
859542,A-02-02-L2,A,2,2,0,60
859606T0,B-04-02-L3,B,4,3,1,72
859606T0SN,U-14-02-L4,U,14,4,1,78
859621,E-08-01-L3,E,8,3,1,15
859694,G-04-03-L1,G,4,1,0,370
859764,F-09-01-L4,F,9,4,1,2124
87000,F-01-02-L4,F,1,4,1,197
87004R06,D-01-01-L4,D,1,4,1,190
87007,B-03-03-L4,B,3,4,1,150
87015,D-01-02-L4,D,1,4,1,190
87028,A-02-01-L3,A,2,3,1,0
87031,B-04-01-L4,B,4,4,1,28
87035,D-01-03-L4,D,1,4,1,25
87037,B-04-02-L4,B,4,4,1,4
87063,G-03-03-L4,G,3,4,1,70
87074R14,I-05-01-L4,I,5,4,1,2
87199,U-10-02-L3,U,10,3,1,6
87301,I-05-02-L4,I,5,4,1,3
87329,B-04-03-L4,B,4,4,1,3
87340,F-04-01-L4,F,4,4,1,65
87352,B-05-01-L4,B,5,4,1,33
87381,E-01-01-L4,E,1,4,1,0
875646,G-01-02-L0,G,1,0,0,0
877067,G-01-03-L0,G,1,0,0,0
87722,E-01-02-L4,E,1,4,1,255
87723,F-04-02-L4,F,4,4,1,70
87727,F-04-03-L4,F,4,4,1,0
877495,B-05-01-L5,B,5,5,1,0
877633,C-06-02-L4,C,6,4,1,0
877791,F-01-01-L0,F,1,0,0,0
87790,U-07-01-L3,U,7,3,1,894
877942F,G-04-02-L1,G,4,1,0,196
878297,D-05-03-L0,D,5,0,0,0
878386,B-08-03-L0,B,8,0,0,0
879090,J-17-02-L4,J,17,4,1,0
879091,C-03-02-L4,C,3,4,1,0
87995,B-05-02-L4,B,5,4,1,30
883677,E-02-02-L1,E,2,1,0,0
885228,A-11-02-L4,A,11,4,1,0
885249,A-07-01-L4,A,7,4,1,0
88600,D-02-02-L1,D,2,1,0,0
88601,C-06-02-L3,C,6,3,1,0
88616,G-12-03-L1,G,12,1,0,18
886598,C-06-03-L4,C,6,4,1,0
886606,C-08-01-L4,C,8,4,1,0
886637,I-05-02-L0,I,5,0,0,0
886657,F-11-03-L4,F,11,4,1,0
886661,C-08-02-L0,C,8,0,0,35
886661CD,D-06-03-L4,D,6,4,1,0
886662,F-08-01-L0,F,8,0,0,6
886662CD,G-10-02-L4,G,10,4,1,0
88670,E-11-02-L5,E,11,5,1,0
88690,C-07-01-L0,C,7,0,0,3
886917,B-02-01-L0,B,2,0,0,0
887160,F-04-01-L0,F,4,0,0,0
88725,U-07-02-L3,U,7,3,1,856
887951,B-10-01-L3,B,10,3,1,0
887954,A-05-02-L1,A,5,1,0,0
887956,H-10-02-L4,H,10,4,1,0
887959,B-05-03-L0,B,5,0,0,0
88796,B-05-03-L4,B,5,4,1,78
887962,D-06-01-L4,D,6,4,1,0
887985,A-10-03-L4,A,10,4,1,0
888036A,F-05-01-L1,F,5,1,0,0
888039,C-07-01-L4,C,7,4,1,0
888040,C-07-02-L4,C,7,4,1,0
888205,D-01-03-L0,D,1,0,0,0
888208,I-01-01-L0,I,1,0,0,0
888210,G-05-02-L0,G,5,0,0,0
888215,G-05-03-L0,G,5,0,0,0
888218,I-01-02-L0,I,1,0,0,0
888219,E-03-01-L0,E,3,0,0,0
